id,title,project_name,developer,community,city,property_type,bedrooms,bathrooms,size_sqft,price_aed,payment_plan,handover,status,amenities,nearby_landmarks,roi_hint,latitude,longitude,image_url,source,featured
SYN_0038,Townhouse in Palm Jumeirah - 2 Bed,Palm Jumeirah Villas,"Bailey, Benson and Collins",Palm Jumeirah,Dubai,Townhouse,2,3,1021.0,1765663,1% Monthly,Q4 2025,Off-plan,"Security, Sea View, Metro Access",Palm Jumeirah,,25.11131512296454,55.13031319763159,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0039,Villa in Palm Jumeirah - 1 Bed,Palm Jumeirah Villas,"Allen, Navarro and Gonzalez",Palm Jumeirah,Dubai,Villa,1,2,1344.0,2411578,40/60 post-handover,Q1 2027,Off-plan,"Metro Access, Security, Pool, Sea View",Palm Jumeirah,9% Net Yield,25.119639874525856,55.14720519074251,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0040,Penthouse in Downtown Dubai - 2 Bed,Downtown Dubai Villas,Erickson-Davis,Downtown Dubai,Dubai,Penthouse,2,3,1095.0,1633412,Cash/Mortgage,Ready,Ready,"Sea View, Balcony, Parking, Gym, Security",Downtown Dubai,,25.191247097816724,55.27727272227201,https://images.unsplash.com/photo-1600585152915-d208bec867a1?w=600&h=400&fit=crop,synthetic,False
SYN_0041,Apartment in Palm Jumeirah - 4 Bed,Palm Jumeirah Tower B,Brown-Hall,Palm Jumeirah,Dubai,Apartment,4,5,1749.0,3797458,Cash/Mortgage,Ready,Ready,"Balcony, Maids Room, Security, Metro Access, Pool, Sea View",Palm Jumeirah,,25.121504100811997,55.14376178142792,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0042,Villa in Dubai Hills Estate - 2 Bed,Dubai Hills Estate Villas,"Jackson, Livingston and Bailey",Dubai Hills Estate,Dubai,Villa,2,3,1848.0,2564199,40/60 post-handover,Q1 2027,Off-plan,"Maids Room, Metro Access, Gym, Pool",Dubai Hills Estate,9% Net Yield,25.11417769148168,55.223404227091315,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0043,Apartment in Al Furjan - 1 Bed,Al Furjan Tower C,Mccormick-Cook,Al Furjan,Dubai,Apartment,1,2,999.0,927467,Cash/Mortgage,Ready,Ready,"Metro Access, Maids Room, Parking, Pool, Sea View",Al Furjan,6% Net Yield,25.046312928449137,55.14090279470251,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0044,Townhouse in Dubai Hills Estate - 2 Bed,Dubai Hills Estate Villas,Schneider Ltd,Dubai Hills Estate,Dubai,Townhouse,2,3,1069.0,1415122,60/40,Q4 2025,Off-plan,"Maids Room, Pool, Parking, Balcony, Metro Access",Dubai Hills Estate,9% Net Yield,25.11814784682688,55.22635300730333,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0045,Apartment in Al Furjan - 0 Bed,Al Furjan Tower A,Smith-Galvan,Al Furjan,Dubai,Apartment,0,1,657.0,574316,Cash/Mortgage,Ready,Ready,"Pool, Metro Access, Balcony, Sea View, Parking, Maids Room",Al Furjan,6% Net Yield,25.0529990121012,55.14896471630129,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0046,Apartment in Jumeirah Village Circle - 2 Bed,Jumeirah Village Circle Tower C,Morse-Morgan,Jumeirah Village Circle,Dubai,Apartment,2,3,1108.0,1023853,40/60 post-handover,Q4 2027,Off-plan,"Balcony, Gym, Metro Access, Security, Sea View",Jumeirah Village Circle,7% Net Yield,25.06736651602337,55.200701313548166,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0047,Apartment in Business Bay - 2 Bed,Business Bay Tower C,"Cole, Mcmillan and Duncan",Business Bay,Dubai,Apartment,2,3,1019.0,1105234,1% Monthly,Q4 2027,Off-plan,"Parking, Gym, Metro Access, Balcony, Maids Room",Business Bay,5% Net Yield,25.189841248233332,55.26629249414041,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0048,Villa in Dubai Marina - 3 Bed,Dubai Marina Villas,"Luna, Glass and Burke",Dubai Marina,Dubai,Villa,3,4,2101.5,2451759,Cash/Mortgage,Ready,Ready,"Gym, Balcony, Pool, Security, Maids Room, Metro Access",Dubai Marina,5% Net Yield,25.090234222919204,55.13412974123448,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0049,Villa in Jumeirah Village Circle - 1 Bed,Jumeirah Village Circle Villas,Eaton-Jimenez,Jumeirah Village Circle,Dubai,Villa,1,2,1144.5,819100,Cash/Mortgage,Ready,Ready,"Parking, Gym, Pool",Jumeirah Village Circle,,25.05033780415691,55.21401049570602,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=600&h=400&fit=crop,synthetic,False
SYN_0050,Townhouse in Creek Harbour - 2 Bed,Creek Harbour Villas,Gates and Sons,Creek Harbour,Dubai,Townhouse,2,3,1186.0,1774781,40/60 post-handover,Q1 2027,Off-plan,"Security, Gym, Sea View, Maids Room",Creek Harbour,5% Net Yield,25.19867554414016,55.34281839552827,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0051,Villa in Downtown Dubai - 2 Bed,Downtown Dubai Villas,Young-Murphy,Downtown Dubai,Dubai,Villa,2,3,1671.0,2653025,1% Monthly,Q4 2027,Off-plan,"Maids Room, Parking, Security, Balcony, Metro Access",Downtown Dubai,8% Net Yield,25.19034717472097,55.270015803581025,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0052,Apartment in Business Bay - 0 Bed,Business Bay Tower A,Powell-Hunter,Business Bay,Dubai,Apartment,0,1,445.0,426971,1% Monthly,Q1 2027,Off-plan,"Metro Access, Gym, Sea View",Business Bay,6% Net Yield,25.185378373174217,55.26052627213995,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0053,Townhouse in Ajman Downtown - 3 Bed,Ajman Downtown Villas,"Johnson, Turner and Watson",Ajman Downtown,Ajman,Townhouse,3,4,1578.0,295579,40/60 post-handover,Q2 2026,Off-plan,"Gym, Balcony, Metro Access",Ajman Downtown,,25.408328677367464,55.50649178582594,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0054,Apartment in Jumeirah Village Circle - 1 Bed,Jumeirah Village Circle Tower A,Cook Group,Jumeirah Village Circle,Dubai,Apartment,1,2,930.0,723726,50/50,Q4 2025,Off-plan,"Sea View, Metro Access, Balcony, Security",Jumeirah Village Circle,8% Net Yield,25.058743112451783,55.21314556818661,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0055,Apartment in Al Furjan - 0 Bed,Al Furjan Tower B,Rose LLC,Al Furjan,Dubai,Apartment,0,1,576.0,452580,1% Monthly,Q4 2027,Off-plan,"Maids Room, Parking, Metro Access, Pool, Balcony, Sea View",Al Furjan,9% Net Yield,25.04612372048889,55.143180345206986,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0056,Apartment in Business Bay - 3 Bed,Business Bay Tower A,Cross Inc,Business Bay,Dubai,Apartment,3,4,1366.0,1686172,Cash/Mortgage,Ready,Ready,"Metro Access, Security, Gym, Parking, Maids Room, Pool",Business Bay,,25.17850905434446,55.272983550565655,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0057,Apartment in Dubai Hills Estate - 3 Bed,Dubai Hills Estate Tower C,"Sharp, Roman and Chang",Dubai Hills Estate,Dubai,Apartment,3,4,1310.0,1464860,40/60 post-handover,Q4 2025,Off-plan,"Security, Balcony, Pool",Dubai Hills Estate,,25.105245498987163,55.23798612346652,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0058,Apartment in Dubai Hills Estate - 2 Bed,Dubai Hills Estate Tower B,Kennedy PLC,Dubai Hills Estate,Dubai,Apartment,2,3,1074.0,1615587,50/50,Q4 2027,Off-plan,"Parking, Pool, Security",Dubai Hills Estate,9% Net Yield,25.103009428907125,55.224898203219226,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0059,Apartment in Downtown Dubai - 1 Bed,Downtown Dubai Tower B,Arnold-Estrada,Downtown Dubai,Dubai,Apartment,1,2,900.0,1587034,60/40,Q4 2025,Off-plan,"Maids Room, Pool, Parking, Sea View, Metro Access",Downtown Dubai,,25.197313498200156,55.268543589739245,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0060,Villa in Business Bay - 2 Bed,Business Bay Villas,"Sandoval, White and Lindsey",Business Bay,Dubai,Villa,2,3,1588.5,1568963,1% Monthly,Q2 2026,Off-plan,"Parking, Sea View, Security, Pool",Business Bay,,25.18270552086274,55.25929707709259,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0061,Apartment in Ajman Downtown - 2 Bed,Ajman Downtown Tower A,Sanders-Reynolds,Ajman Downtown,Ajman,Apartment,2,3,1046.0,199505,60/40,Q4 2027,Off-plan,"Gym, Balcony, Security, Sea View, Pool",Ajman Downtown,9% Net Yield,25.397755371803637,55.510722126185065,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0062,Apartment in Downtown Dubai - 2 Bed,Downtown Dubai Tower B,Hurst LLC,Downtown Dubai,Dubai,Apartment,2,3,1279.0,1946060,Cash/Mortgage,Ready,Ready,"Sea View, Security, Maids Room",Downtown Dubai,,25.18864750337589,55.28042796454281,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0063,Apartment in Business Bay - 5 Bed,Business Bay Tower C,"Jones, Estes and Howard",Business Bay,Dubai,Apartment,5,6,1999.0,2368322,1% Monthly,Q1 2027,Off-plan,"Parking, Pool, Maids Room, Gym",Business Bay,,25.177685107268587,55.25740040545491,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0064,Apartment in Ajman Downtown - 3 Bed,Ajman Downtown Tower B,Barnes Ltd,Ajman Downtown,Ajman,Apartment,3,4,1351.0,203937,Cash/Mortgage,Ready,Ready,"Maids Room, Balcony, Pool, Gym",Ajman Downtown,8% Net Yield,25.39798751065832,55.504936508136886,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0065,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower C,Moore-Deleon,Dubai Marina,Dubai,Apartment,1,2,851.0,945395,40/60 post-handover,Q4 2025,Off-plan,"Security, Metro Access, Gym",Dubai Marina,,25.083492480961084,55.13825409788443,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0066,Apartment in Palm Jumeirah - 1 Bed,Palm Jumeirah Tower C,Moran-Reyes,Palm Jumeirah,Dubai,Apartment,1,2,924.0,2099570,50/50,Q4 2025,Off-plan,"Metro Access, Parking, Gym, Security, Maids Room",Palm Jumeirah,9% Net Yield,25.104788598495784,55.14360316849691,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0067,Apartment in Jumeirah Village Circle - 3 Bed,Jumeirah Village Circle Tower A,Gonzalez PLC,Jumeirah Village Circle,Dubai,Apartment,3,4,1411.0,1328840,60/40,Q2 2026,Off-plan,"Balcony, Pool, Maids Room, Security, Parking, Gym",Jumeirah Village Circle,,25.068442992444723,55.21139972646632,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0068,Apartment in Ajman Downtown - 2 Bed,Ajman Downtown Tower C,Chaney Group,Ajman Downtown,Ajman,Apartment,2,3,1174.0,170073,Cash/Mortgage,Ready,Ready,"Pool, Parking, Balcony",Ajman Downtown,,25.412559651784175,55.508504740220246,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0069,Villa in Ajman Downtown - 1 Bed,Ajman Downtown Villas,Ford-Moreno,Ajman Downtown,Ajman,Villa,1,2,1132.5,184788,1% Monthly,Q4 2027,Off-plan,"Sea View, Security, Parking, Maids Room, Metro Access",Ajman Downtown,7% Net Yield,25.40174705162159,55.51659903517478,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0070,Villa in Al Furjan - 3 Bed,Al Furjan Villas,Garrison Ltd,Al Furjan,Dubai,Villa,3,4,2251.5,2318047,50/50,Q4 2027,Off-plan,"Pool, Balcony, Gym, Sea View",Al Furjan,,25.03542877152543,55.14970691436125,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=600&h=400&fit=crop,synthetic,False
SYN_0071,Villa in Dubai Hills Estate - 3 Bed,Dubai Hills Estate Villas,"Walker, Thompson and Powell",Dubai Hills Estate,Dubai,Villa,3,4,2388.0,3310143,Cash/Mortgage,Ready,Ready,"Pool, Parking, Gym, Maids Room",Dubai Hills Estate,,25.10183339286693,55.23471814919728,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0072,Apartment in Al Furjan - 1 Bed,Al Furjan Tower B,"Smith, Gallagher and White",Al Furjan,Dubai,Apartment,1,2,721.0,700088,Cash/Mortgage,Ready,Ready,"Maids Room, Security, Balcony, Pool",Al Furjan,9% Net Yield,25.041400192293978,55.1518828728038,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0073,Apartment in Downtown Dubai - 1 Bed,Downtown Dubai Tower A,Bell LLC,Downtown Dubai,Dubai,Apartment,1,2,968.0,1341495,Cash/Mortgage,Ready,Ready,"Parking, Security, Gym, Balcony, Sea View, Pool",Downtown Dubai,6% Net Yield,25.195515724337607,55.27299931720159,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0074,Apartment in Ajman Downtown - 3 Bed,Ajman Downtown Tower A,Martinez Inc,Ajman Downtown,Ajman,Apartment,3,4,1511.0,251253,Cash/Mortgage,Ready,Ready,"Gym, Parking, Balcony, Maids Room, Pool",Ajman Downtown,6% Net Yield,25.410828466472196,55.50855000957957,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0075,Townhouse in Ajman Downtown - 2 Bed,Ajman Downtown Villas,Cole Group,Ajman Downtown,Ajman,Townhouse,2,3,1079.0,201215,Cash/Mortgage,Ready,Ready,"Balcony, Pool, Security, Gym, Maids Room",Ajman Downtown,,25.4141754089718,55.51378278864825,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0076,Apartment in Palm Jumeirah - 3 Bed,Palm Jumeirah Tower B,"Brown, Hicks and Jones",Palm Jumeirah,Dubai,Apartment,3,4,1485.0,2815975,Cash/Mortgage,Ready,Ready,"Maids Room, Sea View, Metro Access",Palm Jumeirah,,25.102536086583264,55.130808509749755,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0077,Apartment in Jumeirah Village Circle - 3 Bed,Jumeirah Village Circle Tower A,"Henderson, Bullock and Mckinney",Jumeirah Village Circle,Dubai,Apartment,3,4,1318.0,1242468,1% Monthly,Q2 2026,Off-plan,"Security, Pool, Maids Room, Sea View",Jumeirah Village Circle,,25.05581981246711,55.20658858770267,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0078,Townhouse in Ajman Downtown - 2 Bed,Ajman Downtown Villas,"Mcknight, Perez and Patel",Ajman Downtown,Ajman,Townhouse,2,3,1010.0,152966,Cash/Mortgage,Ready,Ready,"Metro Access, Gym, Security, Sea View, Maids Room, Pool",Ajman Downtown,7% Net Yield,25.408066223323484,55.51708169929255,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0079,Apartment in Al Furjan - 0 Bed,Al Furjan Tower C,Davis and Sons,Al Furjan,Dubai,Apartment,0,1,463.0,375285,Cash/Mortgage,Ready,Ready,"Maids Room, Security, Balcony",Al Furjan,,25.052984416498287,55.155069786052735,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0080,Apartment in Creek Harbour - 3 Bed,Creek Harbour Tower A,Ray-Davis,Creek Harbour,Dubai,Apartment,3,4,1558.0,1914221,40/60 post-handover,Q1 2027,Off-plan,"Pool, Balcony, Sea View, Maids Room, Gym",Creek Harbour,,25.190718138506753,55.34869819088881,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0081,Villa in Downtown Dubai - 5 Bed,Downtown Dubai Villas,Howell Group,Downtown Dubai,Dubai,Villa,5,6,2889.0,3711546,Cash/Mortgage,Ready,Ready,"Metro Access, Sea View, Parking, Pool",Downtown Dubai,9% Net Yield,25.19701240767138,55.28129768348368,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0082,Apartment in Palm Jumeirah - 1 Bed,Palm Jumeirah Tower B,"Phillips, Schroeder and Ward",Palm Jumeirah,Dubai,Apartment,1,2,787.0,1362300,40/60 post-handover,Q4 2025,Off-plan,"Security, Pool, Gym, Balcony, Sea View, Maids Room",Palm Jumeirah,,25.1186606702611,55.14613314387028,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0083,Apartment in Dubai Hills Estate - 5 Bed,Dubai Hills Estate Tower A,"Thompson, Johnson and Dawson",Dubai Hills Estate,Dubai,Apartment,5,6,2196.0,3013787,Cash/Mortgage,Ready,Ready,"Sea View, Pool, Balcony, Security",Dubai Hills Estate,5% Net Yield,25.115084742744312,55.23501710151414,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0084,Villa in Creek Harbour - 5 Bed,Creek Harbour Villas,"Perez, Wilkinson and Mcdonald",Creek Harbour,Dubai,Villa,5,6,2991.0,4153310,1% Monthly,Q4 2027,Off-plan,"Sea View, Parking, Maids Room, Metro Access, Security",Creek Harbour,5% Net Yield,25.18690449340824,55.344616474632,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0085,Apartment in Dubai Marina - 3 Bed,Dubai Marina Tower B,Baker Group,Dubai Marina,Dubai,Apartment,3,4,1443.0,1496100,60/40,Q4 2025,Off-plan,"Sea View, Gym, Balcony, Metro Access, Parking",Dubai Marina,,25.08907208203854,55.13048018389808,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0086,Apartment in Dubai Marina - 3 Bed,Dubai Marina Tower C,Smith-Barajas,Dubai Marina,Dubai,Apartment,3,4,1385.0,1876619,1% Monthly,Q4 2025,Off-plan,"Gym, Parking, Sea View, Security",Dubai Marina,6% Net Yield,25.082802510609255,55.149973842819904,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0087,Apartment in Al Furjan - 2 Bed,Al Furjan Tower C,Miller-Merritt,Al Furjan,Dubai,Apartment,2,3,1259.0,1338681,Cash/Mortgage,Ready,Ready,"Maids Room, Gym, Pool",Al Furjan,6% Net Yield,25.03563136272204,55.14118316508501,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0088,Apartment in Dubai Hills Estate - 0 Bed,Dubai Hills Estate Tower B,"Parrish, Hernandez and Thomas",Dubai Hills Estate,Dubai,Apartment,0,1,584.0,904906,Cash/Mortgage,Ready,Ready,"Parking, Maids Room, Balcony",Dubai Hills Estate,,25.12121620944932,55.223197033547386,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0089,Apartment in Business Bay - 2 Bed,Business Bay Tower B,Hernandez-Lynn,Business Bay,Dubai,Apartment,2,3,1005.0,1049784,1% Monthly,Q4 2027,Off-plan,"Parking, Balcony, Metro Access",Business Bay,,25.17981546205126,55.260311174937755,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0090,Apartment in Dubai Hills Estate - 1 Bed,Dubai Hills Estate Tower C,"Hester, Mitchell and Jones",Dubai Hills Estate,Dubai,Apartment,1,2,887.0,1282563,Cash/Mortgage,Ready,Ready,"Balcony, Maids Room, Security, Sea View",Dubai Hills Estate,9% Net Yield,25.11975279448412,55.22884508636585,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0091,Apartment in Jumeirah Village Circle - 2 Bed,Jumeirah Village Circle Tower C,"Tucker, Gardner and Watkins",Jumeirah Village Circle,Dubai,Apartment,2,3,1235.0,929879,Cash/Mortgage,Ready,Ready,"Gym, Metro Access, Parking, Balcony",Jumeirah Village Circle,8% Net Yield,25.050864472807337,55.2049897877137,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0092,Apartment in Dubai Marina - 2 Bed,Dubai Marina Tower B,Garcia-Taylor,Dubai Marina,Dubai,Apartment,2,3,1082.0,1462996,50/50,Q1 2027,Off-plan,"Maids Room, Gym, Sea View, Parking, Pool, Balcony",Dubai Marina,6% Net Yield,25.08091230508527,55.14853161456429,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0093,Apartment in Ajman Downtown - 5 Bed,Ajman Downtown Tower B,Reid LLC,Ajman Downtown,Ajman,Apartment,5,6,2134.0,396970,Cash/Mortgage,Ready,Ready,"Security, Metro Access, Gym, Parking, Sea View, Pool",Ajman Downtown,,25.41310481232546,55.51530962927795,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0094,Apartment in Downtown Dubai - 1 Bed,Downtown Dubai Tower C,Singleton Group,Downtown Dubai,Dubai,Apartment,1,2,716.0,1275507,50/50,Q4 2025,Off-plan,"Balcony, Pool, Maids Room",Downtown Dubai,9% Net Yield,25.206858552357488,55.27131685439048,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
